"Ada Vaksinasi Drive Thru di Tol Jagorawi, Ini Syarat dan Ketentuannya",https://otomotif.kompas.com/read/2021/09/01/180204015/ada-vaksinasi-drive-thru-di-tol-jagorawi-ini-syarat-dan-ketentuannya,https://asset.kompas.com/crops/FmzST0uRwoSk46abLDPLUDB3NEI=/97x0:1177x720/230x152/data/photo/2021/09/01/612f3ba769f8d.jpeg
"8 Gejala Glaukoma Akut dan Penyebabnya",https://health.kompas.com/read/2021/09/01/180100868/8-gejala-glaukoma-akut-dan-penyebabnya,https://asset.kompas.com/crops/Oog5JBCTWSqlhB7MjjoCeQwExTY=/35x7:994x646/230x152/data/photo/2021/03/17/6051b8880cb41.jpg
"Mengenang Letusan Krakatau 1883 dan Upaya Mitigasi di Selat Sunda",https://www.kompas.com/sains/read/2021/09/01/180100823/mengenang-letusan-krakatau-1883-dan-upaya-mitigasi-di-selat-sunda,https://asset.kompas.com/crops/E0XUGgDGx78n2gW7PmDudCVH7Ro=/0x929:1006x1600/230x152/data/photo/2020/04/11/5e9179d43397e.jpg
"UPDATE 1 September: 220.061 Spesimen Diperiksa Terkait Covid-19, Positivity Rate PCR 18,2 Persen",https://nasional.kompas.com/read/2021/09/01/18003511/update-1-september-220061-spesimen-diperiksa-terkait-covid-19-positivity,https://asset.kompas.com/crops/Tj9cyGOAYvpQYQBRjdfM-VzqawU=/0x0:996x664/230x152/data/photo/2021/07/30/6103cd54e4c93.jpg
"Lengkap, Ini Cara Beli Pelatihan Prakerja",https://money.kompas.com/read/2021/09/01/180000726/lengkap-ini-cara-beli-pelatihan-prakerja,https://asset.kompas.com/crops/HjFeJPlFbevpyN04Sa8fnTJESWY=/59x91:683x507/230x152/data/photo/2021/08/25/6125fc84a8d00.jpg
"10 Alat Rumah dengan Energi Listrik dan Fungsinya",https://www.kompas.com/skola/read/2021/09/01/180000569/10-alat-rumah-dengan-energi-listrik-dan-fungsinya,https://asset.kompas.com/crops/Ra2upzAIcjw51ftEKMooE3ST8-A=/0x1337:4500x4337/230x152/data/photo/2021/09/01/612f4c67949e3.jpg
"Lirik dan Chord Lagu Dirty Boots - Sonic Youth",https://www.kompas.com/hype/read/2021/09/01/180000966/lirik-dan-chord-lagu-dirty-boots-sonic-youth,https://asset.kompas.com/crops/DRXv35z7RmrUBuMMhfteGEzabtI=/0x0:1800x1200/230x152/data/photo/2021/08/30/612c4234bcaf0.jpg
"Durasi Permainan Bola Basket",https://www.kompas.com/sports/read/2021/09/01/18000098/durasi-permainan-bola-basket,https://asset.kompas.com/crops/wOm1JtMW6Bng-o0Wlhng8jMURNA=/37x64:964x682/230x152/data/photo/2020/10/10/5f8113ceecf0b.jpg
"Sertifikat Redistribusi Tanah 18,88 hektar di Kepulauan Riau Resmi Berpindah Tangan",https://www.kompas.com/properti/read/2021/09/01/180000621/sertifikat-redistribusi-tanah-18-88-hektar-di-kepulauan-riau-resmi,https://asset.kompas.com/crops/TqeNEnmHQrr9LGF9PW3bArPIgZE=/0x0:1280x853/230x152/data/photo/2021/09/01/612f1b2141423.jpeg
"Siswa SMAN 77 Jakarta: Kalau Belajar Tatap Muka, Sekali Diterangkan Langsung Paham",https://megapolitan.kompas.com/read/2021/09/01/17583031/siswa-sman-77-jakarta-kalau-belajar-tatap-muka-sekali-diterangkan,https://asset.kompas.com/crops/0yxQPSzn-bpoYknguSfYoE9Jui0=/0x0:0x0/230x152/data/photo/2021/09/01/612f59d4bd884.jpg
